Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
28,No,Travel_Frequently,1435,Research & Development,9,4,Life Sciences,4,Female,55,4,5,Healthcare Representative,4,Single,8947,5532,1,No,20,3,4,3,17,1,2,17,6,13,1
21,Yes,Travel_Rarely,1019,Research & Development,19,4,Marketing,1,Female,80,4,3,Healthcare Representative,2,Divorced,10097,6457,7,Yes,22,3,1,2,27,5,1,14,7,12,14
59,No,Travel_Rarely,1325,Research & Development,2,5,Life Sciences,2,Male,99,1,1,Laboratory Technician,3,Divorced,4099,4250,5,Yes,15,4,4,1,28,2,4,26,5,6,3
54,No,Non-Travel,1443,Sales,5,1,Technical Degree,1,Male,96,3,3,Research Director,3,Divorced,14825,2171,4,Yes,14,3,1,3,21,6,4,13,13,13,11
27,No,Travel_Rarely,970,Sales,3,1,Life Sciences,2,Female,41,1,3,Sales Executive,2,Married,2273,13190,2,No,24,3,3,1,13,5,2,24,17,12,8
49,No,Non-Travel,1086,Research & Development,17,3,Life Sciences,4,Female,51,1,2,Manager,2,Single,11214,17482,2,No,13,3,4,2,13,1,1,7,11,4,7
32,No,Travel_Frequently,1077,Research & Development,17,2,Other,4,Male,97,1,4,Manufacturing Director,3,Single,3364,25952,0,Yes,23,3,4,1,7,0,4,16,14,1,5
57,No,Non-Travel,666,Research & Development,28,1,Marketing,4,Female,44,4,1,Sales Representative,4,Divorced,15923,7260,9,No,17,3,2,3,4,0,2,39,13,9,14
45,No,Travel_Rarely,788,Research & Development,23,1,Other,4,Female,52,4,4,Human Resources,2,Single,6583,24671,5,No,21,4,1,2,20,4,4,20,16,7,9
58,No,Travel_Frequently,1431,Human Resources,24,2,Medical,3,Male,64,4,5,Research Director,4,Married,19420,25573,5,Yes,21,3,2,3,20,5,4,34,4,13,13
45,No,Travel_Rarely,417,Human Resources,5,1,Other,4,Female,88,1,2,Sales Executive,1,Single,16221,3894,2,Yes,15,3,3,1,17,2,4,21,7,4,12
22,No,Non-Travel,1271,Sales,1,2,Life Sciences,3,Male,51,4,3,Human Resources,1,Single,3423,18296,1,No,14,3,1,0,0,2,3,29,17,14,14
33,No,Non-Travel,1012,Research & Development,21,3,Marketing,1,Female,84,2,1,Manager,4,Married,1172,18042,3,No,22,3,3,2,34,5,2,10,4,9,11
56,No,Non-Travel,1108,Research & Development,19,4,Medical,2,Male,85,1,3,Healthcare Representative,4,Married,16631,20496,0,No,23,3,4,1,29,3,2,27,14,2,3
38,No,Travel_Rarely,1189,Research & Development,28,5,Medical,4,Male,68,3,5,Manufacturing Director,4,Single,8806,12025,1,No,15,3,4,3,25,6,2,36,17,2,16
18,No,Non-Travel,1178,Research & Development,21,5,Technical Degree,4,Female,79,2,4,Healthcare Representative,1,Single,13662,14090,3,Yes,20,3,2,3,37,3,1,12,9,2,11
27,No,Travel_Rarely,1228,Sales,13,1,Life Sciences,4,Male,50,2,1,Healthcare Representative,4,Married,3320,21632,0,No,23,4,4,2,14,4,1,27,9,9,8
35,Yes,Travel_Rarely,625,Research & Development,13,1,Life Sciences,2,Female,88,4,4,Research Director,1,Divorced,14754,21907,9,Yes,24,4,2,1,22,1,1,0,16,14,4
57,No,Non-Travel,1036,Research & Development,8,5,Other,4,Female,58,3,4,Research Director,4,Married,12753,18729,1,No,11,3,1,1,26,5,4,39,15,12,2
53,Yes,Travel_Rarely,972,Sales,25,3,Technical Degree,4,Male,92,1,4,Research Director,1,Divorced,13476,6922,2,Yes,21,3,1,3,23,6,4,15,6,0,4
24,No,Travel_Rarely,579,Research & Development,9,4,Medical,3,Male,55,4,1,Human Resources,4,Single,9244,4257,6,No,18,3,3,1,5,1,3,25,2,3,0
27,No,Non-Travel,613,Research & Development,2,1,Medical,1,Female,83,4,3,Research Director,4,Divorced,3454,7749,7,No,20,3,2,1,14,6,3,30,8,11,12
38,No,Travel_Frequently,185,Research & Development,7,5,Other,2,Female,41,3,1,Laboratory Technician,3,Divorced,1791,11715,8,No,20,3,1,2,19,1,2,22,12,4,2
49,No,Non-Travel,768,Sales,14,3,Marketing,2,Male,49,4,3,Human Resources,1,Married,5522,26665,6,No,23,4,3,2,17,4,4,6,3,10,3
37,No,Non-Travel,692,Research & Development,16,3,Medical,2,Male,36,2,3,Manufacturing Director,4,Married,6768,24846,2,Yes,23,3,4,0,34,6,2,28,6,14,4
41,No,Travel_Rarely,1290,Research & Development,10,3,Medical,2,Female,54,2,1,Laboratory Technician,4,Divorced,19282,9049,6,No,11,3,3,0,1,6,3,39,10,3,0
48,Yes,Non-Travel,1154,Research & Development,15,4,Marketing,3,Male,77,2,1,Healthcare Representative,1,Married,8391,3994,0,No,14,3,4,2,13,3,2,17,13,0,12
46,No,Non-Travel,1272,Research & Development,7,5,Other,2,Male,97,3,5,Healthcare Representative,4,Married,8950,17573,3,No,20,3,4,1,21,3,1,10,14,11,16
53,No,Travel_Frequently,1217,Research & Development,12,3,Life Sciences,4,Female,49,1,3,Laboratory Technician,3,Single,6992,10757,4,No,18,3,2,3,4,6,4,11,12,11,13
28,No,Travel_Rarely,435,Research & Development,18,4,Medical,2,Male,63,2,1,Laboratory Technician,4,Single,19561,2149,6,No,12,3,1,1,2,1,4,34,13,14,16
30,No,Travel_Frequently,1222,Sales,28,4,Other,4,Female,78,3,2,Human Resources,1,Single,3232,9999,5,No,22,3,1,2,39,4,1,39,15,6,6
21,No,Travel_Frequently,932,Research & Development,27,1,Marketing,4,Male,54,2,1,Research Director,2,Married,12816,10058,6,Yes,15,3,1,0,28,3,3,20,11,5,10
42,No,Travel_Rarely,154,Research & Development,3,5,Technical Degree,2,Male,88,2,4,Manufacturing Director,4,Married,4729,18045,6,Yes,24,3,3,2,31,3,2,5,17,13,11
41,No,Travel_Frequently,964,Research & Development,14,3,Life Sciences,1,Female,73,3,1,Research Scientist,4,Married,6559,24288,4,No,18,3,4,0,30,6,4,8,9,2,11
54,No,Travel_Frequently,192,Research & Development,28,4,Technical Degree,1,Female,52,1,3,Human Resources,3,Divorced,6324,5335,2,No,13,3,4,1,21,3,2,27,0,5,15
27,No,Non-Travel,374,Research & Development,6,2,Technical Degree,4,Male,78,1,2,Research Director,4,Single,13953,20148,7,No,19,3,4,0,18,2,3,27,13,4,1
25,No,Travel_Rarely,487,Research & Development,10,2,Technical Degree,3,Male,93,1,4,Healthcare Representative,1,Married,10162,24704,6,No,13,3,4,3,0,5,4,16,3,2,10
20,No,Travel_Rarely,542,Research & Development,10,4,Marketing,4,Male,59,1,3,Healthcare Representative,4,Married,6126,3590,0,No,15,3,2,0,3,6,4,20,12,6,15
45,No,Travel_Rarely,1307,Research & Development,4,2,Medical,2,Female,79,1,3,Sales Executive,1,Divorced,17693,12805,6,No,18,3,4,1,6,2,1,35,1,14,13
27,No,Travel_Rarely,1073,Research & Development,2,5,Other,3,Male,93,2,1,Research Scientist,4,Divorced,4952,7764,4,No,11,3,1,0,0,0,1,18,3,2,5
28,Yes,Non-Travel,219,Sales,16,4,Technical Degree,2,Male,86,1,5,Human Resources,1,Married,9696,25049,9,Yes,19,4,2,3,7,2,2,12,1,12,3
57,No,Non-Travel,439,Research & Development,7,3,Marketing,1,Female,61,4,4,Laboratory Technician,4,Single,14386,14712,9,No,14,3,3,0,10,2,1,24,1,3,4
20,No,Travel_Frequently,611,Sales,24,5,Other,2,Male,30,1,3,Human Resources,4,Single,5525,25652,8,No,13,3,4,2,10,1,4,22,14,10,3
27,Yes,Travel_Rarely,743,Research & Development,2,3,Technical Degree,3,Male,96,2,3,Human Resources,2,Married,12186,3939,5,Yes,22,3,2,3,24,0,2,10,9,13,9
35,No,Travel_Rarely,765,Research & Development,12,4,Life Sciences,4,Female,41,4,3,Sales Executive,1,Single,5915,7814,0,No,16,4,4,0,38,6,2,21,9,4,3
23,No,Travel_Rarely,645,Research & Development,28,2,Medical,4,Male,93,4,1,Research Scientist,2,Married,1800,6581,3,No,14,3,1,2,4,3,3,37,4,12,2
59,No,Travel_Rarely,730,Research & Development,5,2,Medical,1,Female,86,4,1,Human Resources,1,Single,2620,4269,0,No,12,3,1,2,14,5,4,17,10,6,8
27,No,Non-Travel,1085,Research & Development,28,4,Marketing,4,Male,68,4,5,Healthcare Representative,1,Married,17706,26579,2,Yes,22,3,4,1,37,3,4,26,10,2,9
28,No,Non-Travel,1452,Human Resources,12,4,Other,3,Female,44,3,5,Human Resources,2,Single,12012,14785,6,No,20,3,3,2,20,6,3,13,15,11,2
53,Yes,Travel_Rarely,1053,Sales,3,1,Life Sciences,1,Male,72,3,4,Human Resources,3,Married,4278,3135,9,No,20,3,1,3,37,6,4,5,1,14,11
36,No,Travel_Rarely,259,Research & Development,20,3,Medical,3,Male,79,3,4,Manufacturing Director,4,Single,13510,23189,3,No,14,3,4,3,35,6,4,16,0,9,5
18,No,Travel_Rarely,942,Research & Development,24,1,Technical Degree,2,Female,32,2,1,Research Scientist,2,Divorced,7804,23030,2,Yes,19,3,2,0,23,5,4,24,6,7,1
48,No,Travel_Rarely,706,Research & Development,1,3,Life Sciences,4,Male,81,2,4,Laboratory Technician,1,Single,2615,6257,6,No,15,3,2,1,20,5,3,13,4,7,14
43,No,Travel_Rarely,584,Sales,11,3,Life Sciences,1,Female,79,4,5,Manager,2,Married,14595,19947,3,No,24,3,4,3,10,5,4,35,0,3,14
57,No,Travel_Frequently,273,Sales,8,1,Other,2,Female,72,4,3,Laboratory Technician,2,Married,14535,15757,0,Yes,24,3,4,0,5,5,1,6,16,14,9
42,No,Non-Travel,926,Research & Development,22,3,Medical,3,Female,41,2,3,Sales Representative,4,Single,19903,19577,9,No,15,3,3,0,2,1,4,16,6,12,13
25,No,Travel_Rarely,515,Research & Development,25,4,Life Sciences,2,Female,98,1,3,Manager,2,Divorced,5363,19528,6,No,21,4,4,2,34,5,3,33,11,4,10
51,No,Travel_Rarely,821,Sales,3,1,Life Sciences,3,Female,68,2,1,Sales Representative,3,Divorced,13884,3907,6,No,11,3,3,2,39,5,1,33,0,4,1
25,Yes,Travel_Rarely,748,Sales,5,5,Other,1,Male,62,3,2,Human Resources,2,Married,18573,20379,6,No,23,3,3,2,17,1,1,37,11,9,0
38,No,Travel_Rarely,1474,Sales,19,1,Medical,3,Male,96,3,4,Manager,1,Single,18036,19706,9,No,18,4,1,0,19,6,2,0,1,7,16
26,No,Travel_Frequently,322,Human Resources,1,5,Other,2,Male,67,2,1,Research Scientist,3,Married,11560,14224,6,Yes,18,4,4,3,7,5,3,20,1,2,3
20,No,Travel_Frequently,1106,Research & Development,27,1,Life Sciences,3,Female,42,4,4,Manager,2,Divorced,11511,16320,3,No,21,3,4,1,38,6,2,23,8,6,5
18,No,Travel_Rarely,814,Research & Development,4,3,Medical,2,Male,67,1,1,Research Scientist,4,Single,16558,8739,2,Yes,11,3,2,1,22,1,2,26,1,0,8
58,No,Travel_Frequently,874,Research & Development,14,2,Life Sciences,1,Male,87,1,5,Manufacturing Director,4,Single,14968,5619,0,No,19,4,1,1,25,4,2,9,2,3,13
59,No,Non-Travel,572,Sales,26,3,Medical,1,Male,77,3,2,Laboratory Technician,1,Married,12632,15120,1,No,24,3,1,2,2,2,4,31,15,10,6
59,Yes,Travel_Rarely,1216,Research & Development,19,1,Other,3,Female,50,1,2,Sales Executive,3,Married,8871,3977,3,No,13,3,3,1,28,1,2,2,13,8,6
57,No,Travel_Rarely,479,Sales,14,1,Medical,4,Female,30,3,4,Healthcare Representative,4,Single,19576,7368,3,No,11,3,1,2,22,6,4,25,11,0,7
47,No,Travel_Frequently,1213,Research & Development,26,4,Medical,3,Female,91,1,4,Laboratory Technician,3,Married,3122,4106,9,No,13,3,4,2,28,4,2,12,1,13,14
54,Yes,Non-Travel,178,Sales,6,1,Technical Degree,3,Female,95,3,3,Sales Executive,1,Single,6499,21225,4,No,11,3,1,3,13,6,3,22,14,13,3
54,Yes,Travel_Rarely,673,Research & Development,12,5,Other,3,Female,40,1,1,Manufacturing Director,4,Divorced,1467,6184,0,No,19,4,1,1,12,6,1,7,5,11,15
54,No,Travel_Rarely,1297,Sales,26,3,Technical Degree,4,Female,48,4,3,Research Scientist,4,Married,2843,4752,9,No,23,3,1,1,4,2,1,17,5,14,11
48,No,Travel_Rarely,1229,Research & Development,24,3,Life Sciences,1,Male,70,3,1,Manager,4,Single,4166,13473,7,No,12,3,4,3,18,2,3,6,1,13,6
39,No,Travel_Rarely,1476,Research & Development,3,5,Life Sciences,3,Female,68,1,1,Research Director,2,Married,19521,26079,9,No,17,3,2,0,13,1,4,0,15,10,13
30,No,Non-Travel,1181,Research & Development,10,5,Other,4,Male,58,4,4,Research Director,3,Married,14621,18115,0,Yes,18,3,1,2,27,0,3,16,16,3,11
43,No,Non-Travel,360,Research & Development,10,2,Life Sciences,4,Female,77,1,5,Laboratory Technician,1,Married,5174,17003,7,No,15,3,3,3,33,4,1,33,4,0,9
44,Yes,Travel_Frequently,981,Human Resources,9,4,Medical,3,Male,32,2,5,Human Resources,2,Married,2135,6328,2,No,12,3,2,3,32,5,4,9,7,14,7
24,Yes,Travel_Frequently,1215,Sales,22,3,Medical,2,Male,52,1,5,Sales Executive,4,Divorced,16819,5226,7,No,15,3,4,1,26,6,1,30,5,10,1
47,No,Travel_Rarely,483,Research & Development,14,1,Other,1,Female,99,3,1,Research Scientist,3,Married,12407,8595,5,No,12,4,2,0,16,2,1,1,3,10,11
20,Yes,Travel_Rarely,793,Research & Development,17,5,Marketing,1,Male,70,3,5,Manager,1,Married,7438,11817,5,No,14,3,1,3,8,0,4,18,11,0,8
59,No,Non-Travel,800,Research & Development,5,3,Medical,3,Male,91,4,5,Research Scientist,4,Married,19783,15209,3,No,12,3,1,3,7,3,4,5,17,0,2
51,No,Non-Travel,842,Research & Development,14,4,Life Sciences,3,Female,37,3,3,Laboratory Technician,3,Married,14671,15618,1,No,18,3,2,2,37,1,2,13,3,11,12
20,Yes,Travel_Rarely,1217,Research & Development,28,5,Technical Degree,4,Female,88,1,5,Sales Representative,2,Divorced,1655,26660,0,Yes,20,3,1,0,12,4,2,30,5,11,2
32,No,Travel_Rarely,1139,Research & Development,21,2,Other,1,Male,39,2,5,Manufacturing Director,4,Married,10678,4634,2,No,17,4,4,0,10,2,3,23,16,7,8
59,Yes,Travel_Rarely,1400,Research & Development,5,2,Life Sciences,4,Female,33,2,1,Research Scientist,2,Married,4858,13405,2,No,16,3,4,1,1,6,2,39,5,9,8
22,No,Non-Travel,542,Research & Development,5,3,Other,2,Male,98,4,5,Sales Executive,2,Married,1447,24547,5,No,25,3,3,3,16,1,3,20,13,3,7
20,No,Non-Travel,173,Research & Development,26,2,Medical,1,Male,89,1,5,Research Scientist,2,Married,9591,21351,4,No,16,3,4,2,37,5,1,6,6,9,2
37,No,Travel_Rarely,372,Research & Development,17,4,Technical Degree,4,Male,43,3,5,Sales Executive,3,Single,6593,7036,6,No,11,4,2,2,1,3,2,0,8,0,4
28,No,Travel_Frequently,1033,Sales,12,3,Technical Degree,2,Male,37,1,1,Research Scientist,1,Married,11746,2799,8,No,20,3,2,0,7,3,2,25,3,6,1
37,No,Non-Travel,1196,Research & Development,15,3,Life Sciences,2,Female,39,1,1,Human Resources,1,Divorced,5213,20349,2,No,18,3,1,2,4,0,2,7,2,14,16
19,No,Travel_Rarely,761,Sales,28,5,Life Sciences,4,Female,69,2,4,Human Resources,3,Single,10249,13998,9,Yes,17,3,4,1,6,3,3,20,10,12,0
46,No,Non-Travel,162,Research & Development,27,1,Other,3,Male,59,2,4,Research Director,4,Divorced,16340,8570,3,No,25,3,4,0,1,2,2,24,0,0,4
59,No,Travel_Rarely,501,Sales,6,4,Life Sciences,4,Male,83,4,5,Research Director,2,Single,17151,9946,3,No,19,4,2,1,11,1,3,39,1,9,5
41,Yes,Travel_Frequently,580,Sales,17,4,Medical,3,Male,90,3,3,Research Scientist,3,Single,15999,22941,5,Yes,18,3,1,1,28,5,2,28,11,9,16
47,No,Travel_Frequently,1010,Research & Development,17,5,Life Sciences,4,Female,93,2,1,Healthcare Representative,1,Married,19949,22106,2,No,13,4,1,2,0,5,1,4,16,0,5
45,No,Travel_Frequently,126,Research & Development,12,3,Medical,3,Female,84,1,2,Research Director,3,Single,2898,24277,0,No,13,3,2,0,29,4,3,3,13,4,15
37,Yes,Travel_Rarely,650,Research & Development,22,3,Life Sciences,1,Female,67,1,1,Research Director,1,Married,1441,3790,9,No,17,3,2,3,31,4,4,1,5,7,7
37,No,Travel_Rarely,1278,Research & Development,10,1,Medical,3,Female,57,1,1,Sales Representative,4,Single,10400,2419,7,No,16,3,3,3,4,3,1,32,15,14,5
20,No,Travel_Rarely,1371,Research & Development,21,4,Other,3,Female,77,3,4,Human Resources,1,Divorced,4292,26497,6,No,16,3,4,1,23,1,1,3,7,13,8
19,Yes,Travel_Rarely,1010,Research & Development,4,2,Other,1,Female,34,1,4,Manufacturing Director,2,Divorced,2964,16732,3,No,19,3,3,0,35,0,3,33,11,11,2
49,Yes,Non-Travel,970,Research & Development,16,1,Life Sciences,4,Male,47,1,2,Laboratory Technician,1,Single,1188,5850,4,No,17,3,1,3,38,0,1,33,0,4,11
27,No,Non-Travel,965,Research & Development,23,1,Other,2,Male,64,2,1,Research Scientist,2,Married,13985,3726,7,No,15,3,1,0,10,2,1,32,8,3,0
44,No,Travel_Rarely,571,Research & Development,16,1,Medical,1,Female,97,2,1,Research Scientist,3,Married,14333,19236,0,No,12,3,3,2,7,6,3,39,8,9,4
56,No,Travel_Rarely,1083,Research & Development,20,2,Other,1,Male,72,3,1,Research Director,4,Single,6406,2996,8,Yes,24,3,3,0,24,5,4,30,9,9,8
21,No,Travel_Rarely,833,Research & Development,27,3,Life Sciences,2,Male,79,4,2,Laboratory Technician,1,Married,17551,20624,3,Yes,25,3,2,3,4,5,3,36,4,10,3
26,No,Travel_Rarely,1222,Sales,20,4,Other,4,Female,42,1,4,Laboratory Technician,4,Divorced,2647,17766,9,No,22,3,2,0,33,1,1,29,11,11,16
27,No,Travel_Rarely,193,Research & Development,8,5,Medical,1,Female,51,3,5,Sales Executive,3,Married,15613,22808,0,No,17,3,2,0,35,5,4,31,10,12,15
49,No,Travel_Frequently,728,Sales,2,1,Marketing,2,Male,68,3,5,Healthcare Representative,2,Married,17156,18914,2,Yes,17,3,2,3,5,5,2,25,6,3,2
33,No,Travel_Rarely,1421,Research & Development,2,3,Technical Degree,2,Male,92,4,5,Sales Executive,1,Divorced,17546,9479,6,No,22,4,2,1,14,5,4,10,16,11,15
25,No,Travel_Frequently,803,Research & Development,3,1,Marketing,4,Male,68,1,1,Laboratory Technician,1,Single,14545,17228,7,No,21,3,3,2,18,6,1,6,9,3,7
32,No,Non-Travel,1222,Human Resources,4,4,Medical,2,Male,50,4,1,Research Director,3,Married,10654,15687,9,Yes,15,3,3,0,16,0,4,21,16,6,13
45,No,Non-Travel,927,Research & Development,6,2,Other,1,Male,34,4,1,Research Scientist,2,Married,2703,13313,8,No,25,3,2,1,7,6,2,35,8,14,10
36,No,Travel_Rarely,1388,Research & Development,8,4,Marketing,1,Male,70,2,5,Laboratory Technician,3,Married,19047,8388,1,No,14,3,4,2,8,6,1,9,8,0,1
43,Yes,Travel_Rarely,545,Research & Development,21,1,Marketing,3,Male,50,2,1,Sales Executive,1,Married,7636,4014,4,No,11,3,3,3,3,5,2,31,13,9,14
29,No,Travel_Rarely,609,Research & Development,2,5,Life Sciences,1,Male,64,3,5,Research Director,4,Married,11640,12306,8,No,19,3,4,0,10,5,3,27,9,6,9
50,Yes,Travel_Rarely,607,Research & Development,7,3,Other,1,Female,30,4,1,Sales Executive,2,Married,4419,3966,6,Yes,18,3,2,1,27,1,4,39,5,2,7
35,No,Travel_Rarely,911,Research & Development,22,4,Other,1,Female,65,4,5,Laboratory Technician,4,Married,6366,14631,3,No,14,3,4,1,26,1,4,39,1,0,1
43,No,Non-Travel,1307,Research & Development,7,3,Medical,2,Female,32,1,2,Sales Executive,1,Married,10398,2098,6,No,23,4,4,1,26,6,2,3,2,12,13
47,No,Travel_Frequently,1363,Research & Development,1,2,Technical Degree,1,Female,79,1,4,Research Director,3,Married,11232,4036,1,No,11,4,3,0,36,1,4,11,8,5,15
47,No,Non-Travel,184,Human Resources,14,3,Other,2,Female,34,4,4,Manager,1,Divorced,15266,21904,1,No,25,3,3,2,21,4,4,4,5,9,12
24,No,Non-Travel,1258,Research & Development,4,4,Other,1,Female,44,3,3,Sales Executive,3,Married,12803,22786,8,No,22,3,3,3,17,6,4,13,5,4,5
48,No,Travel_Rarely,970,Research & Development,11,1,Marketing,3,Male,43,1,4,Manager,4,Married,19714,16218,5,No,23,3,1,3,21,2,3,31,16,8,7
45,No,Non-Travel,893,Sales,26,1,Medical,3,Female,48,1,3,Research Scientist,3,Married,2568,6614,0,No,11,3,1,3,24,0,1,30,6,9,13
34,Yes,Travel_Rarely,1168,Research & Development,5,1,Life Sciences,3,Female,51,3,5,Research Scientist,2,Married,9796,20227,8,Yes,25,3,1,2,23,5,1,18,2,13,6
19,No,Travel_Frequently,1255,Research & Development,21,4,Other,2,Male,70,1,3,Manufacturing Director,4,Single,7782,24764,6,No,21,4,2,0,28,0,2,18,4,13,5
19,No,Travel_Rarely,1438,Research & Development,4,3,Technical Degree,3,Male,91,2,1,Sales Representative,1,Married,9776,2474,7,No,12,3,2,2,36,5,2,16,15,5,2
41,Yes,Non-Travel,538,Human Resources,22,1,Technical Degree,3,Male,66,2,1,Sales Representative,4,Single,9061,14953,1,Yes,24,3,4,0,23,3,2,18,7,7,9
59,Yes,Non-Travel,161,Research & Development,6,4,Life Sciences,3,Male,94,4,4,Healthcare Representative,2,Divorced,5506,8306,1,Yes,12,3,4,1,36,4,2,28,13,9,4
25,No,Travel_Rarely,300,Research & Development,12,3,Other,4,Female,75,3,4,Human Resources,3,Married,17901,5166,8,No,11,3,4,0,19,3,2,32,12,14,7
39,No,Travel_Rarely,912,Research & Development,13,3,Marketing,4,Female,52,1,2,Human Resources,2,Married,17470,22203,1,No,24,3,1,0,9,3,3,8,16,0,0
50,No,Non-Travel,1400,Sales,21,2,Life Sciences,1,Male,31,3,5,Sales Representative,3,Married,5650,25591,3,No,25,3,1,2,12,0,3,7,8,11,7
52,No,Non-Travel,1074,Research & Development,2,5,Marketing,1,Female,41,3,1,Sales Executive,3,Single,4406,6583,8,Yes,18,4,4,2,16,6,4,4,7,9,4
37,No,Travel_Frequently,574,Research & Development,6,2,Other,1,Female,88,4,1,Sales Representative,1,Divorced,15752,21632,4,No,20,3,2,1,7,3,1,20,11,6,14
55,No,Travel_Frequently,1231,Research & Development,2,1,Other,2,Female,34,3,2,Manager,3,Single,18054,23543,2,No,19,3,1,2,39,4,4,14,13,9,9
44,Yes,Travel_Rarely,210,Research & Development,21,3,Technical Degree,1,Female,74,1,3,Sales Representative,1,Married,5967,11117,9,Yes,22,3,3,3,8,1,4,24,4,11,15
42,No,Non-Travel,1391,Research & Development,25,2,Life Sciences,3,Female,76,3,5,Manager,4,Divorced,1297,25067,4,No,20,3,4,1,7,3,3,10,11,5,16
23,No,Travel_Rarely,1496,Sales,17,1,Technical Degree,1,Female,79,1,3,Human Resources,1,Married,5752,24973,8,No,15,4,4,1,27,5,1,39,9,9,11
54,Yes,Non-Travel,1040,Sales,21,4,Medical,1,Male,31,2,5,Manager,2,Married,18407,24778,9,No,19,4,2,3,27,2,3,3,17,12,12
30,No,Travel_Rarely,995,Human Resources,14,2,Other,1,Male,98,3,2,Laboratory Technician,2,Married,1449,8127,4,Yes,11,3,4,1,6,3,2,23,12,2,6
33,No,Non-Travel,1008,Research & Development,9,5,Life Sciences,4,Male,69,3,4,Research Scientist,4,Married,6444,24279,6,No,11,3,1,1,35,6,2,2,17,10,16
35,No,Travel_Rarely,1050,Research & Development,7,2,Other,3,Female,32,3,4,Healthcare Representative,1,Married,7098,9697,2,Yes,16,3,1,3,5,2,1,39,0,2,5
34,No,Travel_Rarely,1270,Sales,17,1,Marketing,3,Female,46,2,3,Laboratory Technician,3,Divorced,15178,11944,1,Yes,15,3,1,3,6,5,3,38,8,8,5
47,No,Travel_Frequently,487,Human Resources,12,4,Marketing,1,Female,34,4,4,Research Scientist,4,Married,3761,11740,6,No,13,3,1,0,37,5,3,35,7,7,14
51,No,Travel_Frequently,1047,Research & Development,26,3,Technical Degree,2,Male,76,1,1,Manufacturing Director,2,Married,18852,17874,4,No,19,3,4,2,5,5,2,29,14,1,16
59,No,Non-Travel,106,Research & Development,18,1,Marketing,4,Female,43,2,4,Manager,4,Married,8558,22168,0,Yes,24,3,3,1,9,0,2,15,13,8,7
25,No,Travel_Rarely,619,Sales,24,5,Life Sciences,1,Female,72,4,3,Research Director,3,Married,3531,20412,0,Yes,23,4,4,1,9,5,4,28,9,7,8
22,No,Travel_Rarely,200,Research & Development,20,4,Marketing,4,Male,51,1,2,Laboratory Technician,2,Married,4526,9260,4,Yes,16,3,4,3,36,1,3,16,14,3,1
43,No,Non-Travel,721,Research & Development,16,1,Technical Degree,1,Male,75,1,1,Research Scientist,4,Divorced,18148,23739,1,No,12,3,3,2,38,0,4,31,1,8,5
19,No,Travel_Rarely,1077,Sales,11,3,Marketing,1,Female,66,4,1,Research Scientist,2,Single,12799,24831,9,No,19,3,3,1,37,3,4,2,4,8,6
57,No,Non-Travel,681,Research & Development,7,2,Marketing,1,Female,99,2,1,Human Resources,2,Married,8022,26557,8,Yes,11,3,1,0,5,2,3,33,10,6,15
38,Yes,Travel_Frequently,835,Research & Development,19,1,Life Sciences,4,Male,54,2,5,Laboratory Technician,2,Divorced,4464,19061,4,No,19,3,2,3,32,2,1,35,10,11,6
34,No,Travel_Rarely,1392,Research & Development,25,1,Other,3,Male,50,4,3,Healthcare Representative,2,Divorced,18683,4919,7,No,16,3,3,3,25,6,1,32,2,2,3
31,No,Travel_Rarely,955,Sales,24,4,Other,3,Male,42,1,3,Manufacturing Director,4,Divorced,19126,9874,5,Yes,12,3,3,3,16,3,1,30,13,2,10
22,Yes,Travel_Rarely,1252,Research & Development,9,2,Other,4,Female,80,1,5,Manager,3,Single,2007,20424,7,No,23,3,3,0,33,6,3,29,17,6,0
